country,date,price,year,quarter
Germany,2012-03-31,2.47,2012,1
Denmark,2012-03-31,-4.6,2012,1
Estonia,2012-03-31,7.25,2012,1
Spain,2012-03-31,-14.18,2012,1
Finland,2012-03-31,2.61,2012,1
France,2012-03-31,1.74,2012,1
United Kingdom,2012-03-31,-0.46,2012,1
Greece,2012-03-31,-10.55,2012,1
Croatia,2012-03-31,2.34,2012,1
Hungary,2012-03-31,-1.64,2012,1
Indonesia,2012-03-31,3.59,2012,1
Ireland,2012-03-31,-18.07,2012,1
Israel,2012-03-31,2.22,2012,1
India,2012-03-31,25.8,2012,1
Iceland,2012-03-31,7.34,2012,1
Italy,2012-03-31,-0.17,2012,1
Japan,2012-03-31,-0.5,2012,1
South Korea,2012-03-31,5.79,2012,1
Lithuania,2012-03-31,0.89,2012,1
Luxembourg,2012-03-31,4.53,2012,1
Latvia,2012-03-31,2.59,2012,1
Morocco,2012-03-31,0.66,2012,1
"Macedonia, FYR",2012-03-31,1.68,2012,1
Mexico,2012-03-31,6.15,2012,1
Malaysia,2012-03-31,12.69,2012,1
Netherlands,2012-03-31,-5.4,2012,1
Norway,2012-03-31,6.3,2012,1
New Zealand,2012-03-31,3.18,2012,1
Peru,2012-03-31,22.5,2012,1
Philippines,2012-03-31,10.48,2012,1
Poland,2012-03-31,-2.25,2012,1
Portugal,2012-03-31,-8.16,2012,1
Romania,2012-03-31,-7.63,2012,1
Serbia,2012-03-31,-6.63,2012,1
Russia,2012-03-31,12.44,2012,1
Sweden,2012-03-31,-0.32,2012,1
Slovenia,2012-03-31,-7.07,2012,1
Slovak Republic,2012-03-31,-3.08,2012,1
Thailand,2012-03-31,1.98,2012,1
Turkey,2012-03-31,11.87,2012,1
United States,2012-03-31,1.2,2012,1
South Africa,2012-03-31,5.91,2012,1
United Arab Emirates,2012-06-30,11.49,2012,2
Austria,2012-06-30,15.55,2012,2
Australia,2012-06-30,-1.57,2012,2
Belgium,2012-06-30,2.62,2012,2
Bulgaria,2012-06-30,-1.56,2012,2
Brazil,2012-06-30,12.28,2012,2
Canada,2012-06-30,4.61,2012,2
Switzerland,2012-06-30,3.58,2012,2
Chile,2012-06-30,4.16,2012,2
China,2012-06-30,-1.12,2012,2
Colombia,2012-06-30,10.91,2012,2
Cyprus,2012-06-30,-5.84,2012,2
Czech Republic,2012-06-30,-1.98,2012,2
Germany,2012-06-30,3.46,2012,2
Denmark,2012-06-30,-5.42,2012,2
Estonia,2012-06-30,7.59,2012,2
Spain,2012-06-30,-15.96,2012,2
Finland,2012-06-30,1.84,2012,2
France,2012-06-30,-0.19,2012,2
United Kingdom,2012-06-30,0.57,2012,2
Greece,2012-06-30,-10.83,2012,2
Croatia,2012-06-30,-0.61,2012,2
Hungary,2012-06-30,-4.29,2012,2
Indonesia,2012-06-30,3.68,2012,2
Ireland,2012-06-30,-15.99,2012,2
Israel,2012-06-30,1.12,2012,2
India,2012-06-30,22.93,2012,2
Iceland,2012-06-30,7.67,2012,2
Italy,2012-06-30,-2.04,2012,2
Japan,2012-06-30,-1.1,2012,2
South Korea,2012-06-30,3.63,2012,2
Lithuania,2012-06-30,-0.92,2012,2
Luxembourg,2012-06-30,4.08,2012,2
Latvia,2012-06-30,2.01,2012,2
Morocco,2012-06-30,1.12,2012,2
"Macedonia, FYR",2012-06-30,-1.57,2012,2
Mexico,2012-06-30,6.44,2012,2
Malaysia,2012-06-30,13.46,2012,2
Netherlands,2012-06-30,-5.68,2012,2
Norway,2012-06-30,6.86,2012,2
New Zealand,2012-06-30,4.0,2012,2
Peru,2012-06-30,26.46,2012,2
Philippines,2012-06-30,8.83,2012,2
Poland,2012-06-30,-3.52,2012,2
Portugal,2012-06-30,-8.28,2012,2
Romania,2012-06-30,-6.44,2012,2
Serbia,2012-06-30,-3.01,2012,2
Russia,2012-06-30,14.34,2012,2
Sweden,2012-06-30,0.15,2012,2
Slovenia,2012-06-30,-5.73,2012,2
Slovak Republic,2012-06-30,-2.5,2012,2
Thailand,2012-06-30,0.37,2012,2
Turkey,2012-06-30,11.35,2012,2
United States,2012-06-30,4.1,2012,2
South Africa,2012-06-30,6.82,2012,2
United Arab Emirates,2012-09-30,14.25,2012,3
Austria,2012-09-30,11.89,2012,3
Australia,2012-09-30,0.0,2012,3
Belgium,2012-09-30,1.78,2012,3
Bulgaria,2012-09-30,-0.97,2012,3
Brazil,2012-09-30,10.89,2012,3
Canada,2012-09-30,3.71,2012,3
Switzerland,2012-09-30,4.93,2012,3
Chile,2012-09-30,5.86,2012,3
China,2012-09-30,-1.17,2012,3
Colombia,2012-09-30,8.61,2012,3
Cyprus,2012-09-30,-5.67,2012,3
Czech Republic,2012-09-30,-1.57,2012,3
Germany,2012-09-30,2.71,2012,3
Denmark,2012-09-30,-1.83,2012,3
Estonia,2012-09-30,8.36,2012,3
Spain,2012-09-30,-16.1,2012,3
Finland,2012-09-30,1.95,2012,3
France,2012-09-30,-1.49,2012,3
United Kingdom,2012-09-30,0.56,2012,3
Greece,2012-09-30,-12.59,2012,3
Croatia,2012-09-30,-1.99,2012,3
Hungary,2012-09-30,-3.79,2012,3
Indonesia,2012-09-30,4.25,2012,3
Ireland,2012-09-30,-8.26,2012,3
Israel,2012-09-30,2.6,2012,3
India,2012-09-30,23.2,2012,3
Iceland,2012-09-30,6.59,2012,3
Italy,2012-09-30,-3.74,2012,3
Japan,2012-09-30,-1.46,2012,3
South Korea,2012-09-30,1.86,2012,3
Lithuania,2012-09-30,0.3,2012,3
Luxembourg,2012-09-30,4.36,2012,3
Latvia,2012-09-30,1.3,2012,3
Morocco,2012-09-30,1.3,2012,3
"Macedonia, FYR",2012-09-30,-3.19,2012,3
Mexico,2012-09-30,3.79,2012,3
Malaysia,2012-09-30,13.21,2012,3
Netherlands,2012-09-30,-8.91,2012,3
Norway,2012-09-30,7.07,2012,3
New Zealand,2012-09-30,4.77,2012,3
Peru,2012-09-30,20.32,2012,3
Philippines,2012-09-30,8.29,2012,3
Poland,2012-09-30,-3.79,2012,3
Portugal,2012-09-30,-7.68,2012,3
Romania,2012-09-30,-4.76,2012,3
Serbia,2012-09-30,1.42,2012,3
Russia,2012-09-30,16.37,2012,3
Sweden,2012-09-30,1.17,2012,3
Slovenia,2012-09-30,-5.97,2012,3
Slovak Republic,2012-09-30,-2.35,2012,3
Thailand,2012-09-30,3.58,2012,3
Turkey,2012-09-30,12.48,2012,3
United States,2012-09-30,5.7,2012,3
South Africa,2012-09-30,6.36,2012,3
United Arab Emirates,2012-12-31,16.89,2012,4
Austria,2012-12-31,11.46,2012,4
Australia,2012-12-31,3.02,2012,4
Belgium,2012-12-31,1.12,2012,4
Bulgaria,2012-12-31,-1.3,2012,4
Brazil,2012-12-31,10.09,2012,4
Canada,2012-12-31,2.98,2012,4
Switzerland,2012-12-31,3.78,2012,4
Chile,2012-12-31,7.28,2012,4
China,2012-12-31,-0.52,2012,4
Colombia,2012-12-31,11.28,2012,4
Cyprus,2012-12-31,-4.71,2012,4
Czech Republic,2012-12-31,-0.74,2012,4
Germany,2012-12-31,3.42,2012,4
Denmark,2012-12-31,1.35,2012,4
Estonia,2012-12-31,5.85,2012,4
Spain,2012-12-31,-12.75,2012,4
Finland,2012-12-31,2.89,2012,4
France,2012-12-31,-2.06,2012,4
United Kingdom,2012-12-31,1.03,2012,4
Greece,2012-12-31,-12.77,2012,4
Croatia,2012-12-31,-5.88,2012,4
Hungary,2012-12-31,-5.15,2012,4
Indonesia,2012-12-31,6.76,2012,4
Ireland,2012-12-31,-3.16,2012,4
Israel,2012-12-31,7.02,2012,4
India,2012-12-31,25.1,2012,4
Iceland,2012-12-31,4.57,2012,4
Italy,2012-12-31,-5.22,2012,4
Japan,2012-12-31,-0.44,2012,4
South Korea,2012-12-31,0.29,2012,4
Lithuania,2012-12-31,-1.17,2012,4
Luxembourg,2012-12-31,3.84,2012,4
Latvia,2012-12-31,6.1,2012,4
Morocco,2012-12-31,2.52,2012,4
"Macedonia, FYR",2012-12-31,-3.66,2012,4
Mexico,2012-12-31,2.9,2012,4
Malaysia,2012-12-31,14.31,2012,4
Netherlands,2012-12-31,-6.9,2012,4
Norway,2012-12-31,6.87,2012,4
New Zealand,2012-12-31,6.86,2012,4
Peru,2012-12-31,18.13,2012,4
Philippines,2012-12-31,8.0,2012,4
Poland,2012-12-31,-4.41,2012,4
Portugal,2012-12-31,-4.01,2012,4
Romania,2012-12-31,-1.04,2012,4
Serbia,2012-12-31,0.7,2012,4
Russia,2012-12-31,16.84,2012,4
Sweden,2012-12-31,3.77,2012,4
Slovenia,2012-12-31,-8.83,2012,4
Slovak Republic,2012-12-31,-2.87,2012,4
Thailand,2012-12-31,7.42,2012,4
Turkey,2012-12-31,11.51,2012,4
United States,2012-12-31,7.92,2012,4
South Africa,2012-12-31,5.73,2012,4
United Arab Emirates,2013-03-31,16.78,2013,1
Austria,2013-03-31,4.85,2013,1
Australia,2013-03-31,3.1,2013,1
Belgium,2013-03-31,1.04,2013,1
Bulgaria,2013-03-31,-2.27,2013,1
Brazil,2013-03-31,9.7,2013,1
Canada,2013-03-31,2.16,2013,1
Switzerland,2013-03-31,3.23,2013,1
Chile,2013-03-31,9.69,2013,1
China,2013-03-31,1.87,2013,1
Colombia,2013-03-31,12.73,2013,1
Cyprus,2013-03-31,-5.19,2013,1
Czech Republic,2013-03-31,-0.32,2013,1
Germany,2013-03-31,3.39,2013,1
Denmark,2013-03-31,2.65,2013,1
Estonia,2013-03-31,7.73,2013,1
Spain,2013-03-31,-12.81,2013,1
Finland,2013-03-31,1.93,2013,1
France,2013-03-31,-1.9,2013,1
United Kingdom,2013-03-31,1.38,2013,1
Greece,2013-03-31,-11.48,2013,1
Croatia,2013-03-31,-5.46,2013,1
Hungary,2013-03-31,-5.88,2013,1
Indonesia,2013-03-31,11.0,2013,1
Ireland,2013-03-31,-4.08,2013,1
Israel,2013-03-31,9.69,2013,1
India,2013-03-31,19.91,2013,1
Iceland,2013-03-31,4.57,2013,1
Italy,2013-03-31,-6.02,2013,1
Japan,2013-03-31,-0.47,2013,1
South Korea,2013-03-31,-0.45,2013,1
Lithuania,2013-03-31,-0.14,2013,1
Luxembourg,2013-03-31,5.39,2013,1
Latvia,2013-03-31,4.81,2013,1
Morocco,2013-03-31,2.25,2013,1
"Macedonia, FYR",2013-03-31,-5.32,2013,1
Mexico,2013-03-31,2.92,2013,1
Malaysia,2013-03-31,11.01,2013,1
Netherlands,2013-03-31,-7.66,2013,1
Norway,2013-03-31,6.28,2013,1
New Zealand,2013-03-31,7.69,2013,1
Peru,2013-03-31,19.47,2013,1
Philippines,2013-03-31,7.27,2013,1
Poland,2013-03-31,-5.6,2013,1
Portugal,2013-03-31,-4.53,2013,1
Romania,2013-03-31,-0.74,2013,1
Serbia,2013-03-31,-5.3,2013,1
Russia,2013-03-31,7.88,2013,1
Sweden,2013-03-31,4.21,2013,1
Slovenia,2013-03-31,-4.3,2013,1
Slovak Republic,2013-03-31,0.0,2013,1
Thailand,2013-03-31,6.94,2013,1
Turkey,2013-03-31,11.77,2013,1
United States,2013-03-31,9.5,2013,1
South Africa,2013-03-31,5.18,2013,1
United Arab Emirates,2013-06-30,16.34,2013,2
Austria,2013-06-30,4.98,2013,2
Australia,2013-06-30,5.28,2013,2
Belgium,2013-06-30,1.21,2013,2
Bulgaria,2013-06-30,-2.22,2013,2
Brazil,2013-06-30,9.4,2013,2
Canada,2013-06-30,2.04,2013,2
Switzerland,2013-06-30,5.17,2013,2
Chile,2013-06-30,7.83,2013,2
China,2013-06-30,5.28,2013,2
Colombia,2013-06-30,10.37,2013,2
Cyprus,2013-06-30,-5.5,2013,2
Czech Republic,2013-06-30,0.11,2013,2
Germany,2013-06-30,3.26,2013,2
Denmark,2013-06-30,4.87,2013,2
Estonia,2013-06-30,8.18,2013,2
Spain,2013-06-30,-10.61,2013,2
Finland,2013-06-30,1.41,2013,2
France,2013-06-30,-2.18,2013,2
United Kingdom,2013-06-30,1.58,2013,2
Greece,2013-06-30,-11.97,2013,2
Croatia,2013-06-30,-4.76,2013,2
Hungary,2013-06-30,-2.3,2013,2
Indonesia,2013-06-30,12.11,2013,2
Ireland,2013-06-30,1.0,2013,2
Israel,2013-06-30,9.4,2013,2
India,2013-06-30,13.81,2013,2
Iceland,2013-06-30,4.88,2013,2
Italy,2013-06-30,-5.9,2013,2
Japan,2013-06-30,1.72,2013,2
South Korea,2013-06-30,-0.8,2013,2
Lithuania,2013-06-30,2.41,2013,2
Luxembourg,2013-06-30,4.66,2013,2
Latvia,2013-06-30,7.86,2013,2
Morocco,2013-06-30,1.2,2013,2
"Macedonia, FYR",2013-06-30,-4.34,2013,2
Mexico,2013-06-30,3.94,2013,2
Malaysia,2013-06-30,11.46,2013,2
Netherlands,2013-06-30,-8.04,2013,2
Norway,2013-06-30,5.74,2013,2
New Zealand,2013-06-30,9.03,2013,2
Peru,2013-06-30,13.29,2013,2
Philippines,2013-06-30,9.76,2013,2
Poland,2013-06-30,-5.15,2013,2
Portugal,2013-06-30,-2.53,2013,2
Romania,2013-06-30,-0.72,2013,2
Serbia,2013-06-30,-7.55,2013,2
Russia,2013-06-30,4.95,2013,2
Sweden,2013-06-30,4.79,2013,2
Slovenia,2013-06-30,-4.62,2013,2
Slovak Republic,2013-06-30,1.17,2013,2
Thailand,2013-06-30,8.92,2013,2
Turkey,2013-06-30,12.23,2013,2
United States,2013-06-30,9.75,2013,2
South Africa,2013-06-30,4.84,2013,2
United Arab Emirates,2013-09-30,19.79,2013,3
Austria,2013-09-30,4.71,2013,3
Australia,2013-09-30,8.08,2013,3
Belgium,2013-09-30,1.32,2013,3
Bulgaria,2013-09-30,-3.09,2013,3
Brazil,2013-09-30,9.1,2013,3
Canada,2013-09-30,2.81,2013,3
Switzerland,2013-09-30,4.08,2013,3
Chile,2013-09-30,8.53,2013,3
China,2013-09-30,7.51,2013,3
Colombia,2013-09-30,9.95,2013,3
Cyprus,2013-09-30,-6.94,2013,3
Czech Republic,2013-09-30,0.21,2013,3
Germany,2013-09-30,3.78,2013,3
Denmark,2013-09-30,4.54,2013,3
Estonia,2013-09-30,11.07,2013,3
Spain,2013-09-30,-6.42,2013,3
Finland,2013-09-30,1.31,2013,3
France,2013-09-30,-1.98,2013,3
United Kingdom,2013-09-30,2.91,2013,3
Greece,2013-09-30,-10.19,2013,3
Croatia,2013-09-30,-3.78,2013,3
Hungary,2013-09-30,-1.27,2013,3
Indonesia,2013-09-30,13.51,2013,3
Ireland,2013-09-30,4.42,2013,3
Israel,2013-09-30,9.5,2013,3
India,2013-09-30,15.02,2013,3
Iceland,2013-09-30,6.02,2013,3
Italy,2013-09-30,-5.74,2013,3
Japan,2013-09-30,2.49,2013,3
South Korea,2013-09-30,-0.61,2013,3
Lithuania,2013-09-30,-0.38,2013,3
Luxembourg,2013-09-30,5.69,2013,3
Latvia,2013-09-30,6.45,2013,3
Morocco,2013-09-30,0.0,2013,3
"Macedonia, FYR",2013-09-30,-1.59,2013,3
Mexico,2013-09-30,4.39,2013,3
Malaysia,2013-09-30,13.25,2013,3
Netherlands,2013-09-30,-3.7,2013,3
Norway,2013-09-30,3.14,2013,3
New Zealand,2013-09-30,10.27,2013,3
Peru,2013-09-30,19.64,2013,3
Philippines,2013-09-30,12.97,2013,3
Poland,2013-09-30,-3.92,2013,3
Portugal,2013-09-30,-1.01,2013,3
Romania,2013-09-30,0.62,2013,3
Serbia,2013-09-30,-6.2,2013,3
Russia,2013-09-30,2.55,2013,3
Sweden,2013-09-30,5.88,2013,3
Slovenia,2013-09-30,-7.69,2013,3
Slovak Republic,2013-09-30,0.26,2013,3
Thailand,2013-09-30,10.64,2013,3
Turkey,2013-09-30,12.7,2013,3
United States,2013-09-30,10.24,2013,3
South Africa,2013-09-30,5.78,2013,3
United Arab Emirates,2013-12-31,23.79,2013,4
Austria,2013-12-31,4.11,2013,4
Australia,2013-12-31,9.96,2013,4
Belgium,2013-12-31,1.14,2013,4
Bulgaria,2013-12-31,-1.2,2013,4
Brazil,2013-12-31,8.71,2013,4
Canada,2013-12-31,3.98,2013,4
Switzerland,2013-12-31,3.54,2013,4
Chile,2013-12-31,7.89,2013,4
China,2013-12-31,9.07,2013,4
Colombia,2013-12-31,6.39,2013,4
Cyprus,2013-12-31,-8.5,2013,4
Czech Republic,2013-12-31,0.11,2013,4
Germany,2013-12-31,2.44,2013,4
Denmark,2013-12-31,3.55,2013,4
Estonia,2013-12-31,15.56,2013,4
Spain,2013-12-31,-6.29,2013,4
Finland,2013-12-31,0.4,2013,4
France,2013-12-31,-1.53,2013,4
United Kingdom,2013-12-31,4.4,2013,4
Greece,2013-12-31,-9.63,2013,4
Croatia,2013-12-31,-1.68,2013,4
Hungary,2013-12-31,-0.71,2013,4
Indonesia,2013-12-31,11.51,2013,4
Ireland,2013-12-31,6.53,2013,4
Israel,2013-12-31,7.78,2013,4
India,2013-12-31,10.06,2013,4
Iceland,2013-12-31,8.66,2013,4
Italy,2013-12-31,-5.32,2013,4
Japan,2013-12-31,2.8,2013,4
South Korea,2013-12-31,0.11,2013,4
Lithuania,2013-12-31,2.99,2013,4
Luxembourg,2013-12-31,4.25,2013,4
Latvia,2013-12-31,8.21,2013,4
Morocco,2013-12-31,0.18,2013,4
"Macedonia, FYR",2013-12-31,-3.53,2013,4
Mexico,2013-12-31,4.07,2013,4
Malaysia,2013-12-31,9.35,2013,4
Netherlands,2013-12-31,-4.43,2013,4
Norway,2013-12-31,1.01,2013,4
New Zealand,2013-12-31,9.19,2013,4
Peru,2013-12-31,15.49,2013,4
Philippines,2013-12-31,14.84,2013,4
Poland,2013-12-31,-2.79,2013,4
Portugal,2013-12-31,0.61,2013,4
Romania,2013-12-31,-0.12,2013,4
Serbia,2013-12-31,-2.0,2013,4
Russia,2013-12-31,0.19,2013,4
Sweden,2013-12-31,7.01,2013,4
Slovenia,2013-12-31,-4.38,2013,4
Slovak Republic,2013-12-31,2.2,2013,4
Thailand,2013-12-31,4.98,2013,4
Turkey,2013-12-31,14.04,2013,4
United States,2013-12-31,10.18,2013,4
South Africa,2013-12-31,7.79,2013,4
United Arab Emirates,2014-03-31,34.0,2014,1
Austria,2014-03-31,4.1,2014,1
Australia,2014-03-31,10.77,2014,1
Belgium,2014-03-31,-1.36,2014,1
Bulgaria,2014-03-31,0.69,2014,1
Brazil,2014-03-31,8.29,2014,1
Canada,2014-03-31,5.18,2014,1
Switzerland,2014-03-31,2.19,2014,1
Chile,2014-03-31,6.13,2014,1
China,2014-03-31,8.23,2014,1
Colombia,2014-03-31,7.89,2014,1
Cyprus,2014-03-31,-9.45,2014,1
Czech Republic,2014-03-31,1.5,2014,1
Germany,2014-03-31,2.42,2014,1
Denmark,2014-03-31,3.6,2014,1
Estonia,2014-03-31,17.49,2014,1
Spain,2014-03-31,-1.6,2014,1
Finland,2014-03-31,-0.2,2014,1
France,2014-03-31,-1.55,2014,1
United Kingdom,2014-03-31,6.47,2014,1
Greece,2014-03-31,-9.09,2014,1
Croatia,2014-03-31,-2.22,2014,1
Hungary,2014-03-31,0.94,2014,1
Indonesia,2014-03-31,7.92,2014,1
Ireland,2014-03-31,12.61,2014,1
Israel,2014-03-31,7.61,2014,1
India,2014-03-31,12.25,2014,1
Iceland,2014-03-31,9.74,2014,1
Italy,2014-03-31,-4.95,2014,1
Japan,2014-03-31,3.08,2014,1
South Korea,2014-03-31,0.8,2014,1
Lithuania,2014-03-31,3.86,2014,1
Luxembourg,2014-03-31,2.46,2014,1
Latvia,2014-03-31,10.55,2014,1
Morocco,2014-03-31,-0.73,2014,1
"Macedonia, FYR",2014-03-31,-2.87,2014,1
Mexico,2014-03-31,5.01,2014,1
Malaysia,2014-03-31,10.22,2014,1
Netherlands,2014-03-31,-1.26,2014,1
Norway,2014-03-31,0.33,2014,1
New Zealand,2014-03-31,7.91,2014,1
Peru,2014-03-31,16.59,2014,1
Philippines,2014-03-31,13.49,2014,1
Poland,2014-03-31,-0.56,2014,1
Portugal,2014-03-31,4.01,2014,1
Romania,2014-03-31,-2.59,2014,1
Serbia,2014-03-31,5.41,2014,1
Russia,2014-03-31,-0.13,2014,1
Sweden,2014-03-31,8.04,2014,1
Slovenia,2014-03-31,-6.63,2014,1
Slovak Republic,2014-03-31,-0.2,2014,1
Thailand,2014-03-31,5.19,2014,1
Turkey,2014-03-31,12.98,2014,1
United States,2014-03-31,8.82,2014,1
South Africa,2014-03-31,8.39,2014,1
United Arab Emirates,2014-06-30,36.18,2014,2
Austria,2014-06-30,4.81,2014,2
Australia,2014-06-30,10.12,2014,2
Belgium,2014-06-30,-0.94,2014,2
Bulgaria,2014-06-30,0.51,2014,2
Brazil,2014-06-30,7.38,2014,2
Canada,2014-06-30,5.32,2014,2
Switzerland,2014-06-30,2.07,2014,2
Chile,2014-06-30,5.28,2014,2
China,2014-06-30,5.33,2014,2
Colombia,2014-06-30,7.65,2014,2
Cyprus,2014-06-30,-9.12,2014,2
Czech Republic,2014-06-30,1.81,2014,2
Germany,2014-06-30,2.47,2014,2
Denmark,2014-06-30,3.85,2014,2
Estonia,2014-06-30,14.48,2014,2
Spain,2014-06-30,0.83,2014,2
Finland,2014-06-30,-0.3,2014,2
France,2014-06-30,-1.17,2014,2
United Kingdom,2014-06-30,8.12,2014,2
Greece,2014-06-30,-8.21,2014,2
Croatia,2014-06-30,-0.77,2014,2
Hungary,2014-06-30,2.82,2014,2
Indonesia,2014-06-30,7.4,2014,2
Ireland,2014-06-30,17.85,2014,2
Israel,2014-06-30,7.76,2014,2
India,2014-06-30,15.83,2014,2
Iceland,2014-06-30,8.42,2014,2
Italy,2014-06-30,-4.98,2014,2
Japan,2014-06-30,1.49,2014,2
South Korea,2014-06-30,1.39,2014,2
Lithuania,2014-06-30,6.48,2014,2
Luxembourg,2014-06-30,4.93,2014,2
Latvia,2014-06-30,7.73,2014,2
Morocco,2014-06-30,0.55,2014,2
"Macedonia, FYR",2014-06-30,-0.41,2014,2
Mexico,2014-06-30,3.36,2014,2
Malaysia,2014-06-30,10.07,2014,2
Netherlands,2014-06-30,1.27,2014,2
Norway,2014-06-30,1.38,2014,2
New Zealand,2014-06-30,7.09,2014,2
Peru,2014-06-30,15.81,2014,2
Philippines,2014-06-30,12.23,2014,2
Poland,2014-06-30,1.83,2014,2
Portugal,2014-06-30,5.91,2014,2
Romania,2014-06-30,-3.53,2014,2
Serbia,2014-06-30,7.92,2014,2
Russia,2014-06-30,1.13,2014,2
Sweden,2014-06-30,8.71,2014,2
Slovenia,2014-06-30,-9.82,2014,2
Slovak Republic,2014-06-30,1.17,2014,2
Thailand,2014-06-30,5.4,2014,2
Turkey,2014-06-30,13.65,2014,2
United States,2014-06-30,6.63,2014,2
South Africa,2014-06-30,7.3,2014,2
United Arab Emirates,2014-09-30,27.31,2014,3
Austria,2014-09-30,2.41,2014,3
Australia,2014-09-30,8.77,2014,3
Belgium,2014-09-30,-0.86,2014,3
Bulgaria,2014-09-30,1.77,2014,3
Brazil,2014-09-30,6.08,2014,3
Canada,2014-09-30,5.47,2014,3
Switzerland,2014-09-30,1.72,2014,3
Chile,2014-09-30,6.07,2014,3
China,2014-09-30,0.64,2014,3
Colombia,2014-09-30,8.83,2014,3
Cyprus,2014-09-30,-8.39,2014,3
Czech Republic,2014-09-30,2.77,2014,3
Germany,2014-09-30,3.13,2014,3
Denmark,2014-09-30,3.23,2014,3
Estonia,2014-09-30,13.22,2014,3
Spain,2014-09-30,0.28,2014,3
Finland,2014-09-30,-0.5,2014,3
France,2014-09-30,-1.35,2014,3
United Kingdom,2014-09-30,8.9,2014,3
Greece,2014-09-30,-6.88,2014,3
Croatia,2014-09-30,-1.88,2014,3
Hungary,2014-09-30,4.57,2014,3
Indonesia,2014-09-30,6.53,2014,3
Ireland,2014-09-30,19.91,2014,3
Israel,2014-09-30,5.23,2014,3
India,2014-09-30,14.07,2014,3
Iceland,2014-09-30,8.65,2014,3
Italy,2014-09-30,-3.84,2014,3
Japan,2014-09-30,1.08,2014,3
South Korea,2014-09-30,1.78,2014,3
Lithuania,2014-09-30,10.13,2014,3
Luxembourg,2014-09-30,5.01,2014,3
Latvia,2014-09-30,10.68,2014,3
Morocco,2014-09-30,0.46,2014,3
"Macedonia, FYR",2014-09-30,2.14,2014,3
Mexico,2014-09-30,4.14,2014,3
Malaysia,2014-09-30,8.84,2014,3
Netherlands,2014-09-30,1.28,2014,3
Norway,2014-09-30,3.47,2014,3
New Zealand,2014-09-30,4.76,2014,3
Peru,2014-09-30,6.82,2014,3
Philippines,2014-09-30,11.06,2014,3
Poland,2014-09-30,1.26,2014,3
Portugal,2014-09-30,4.92,2014,3
Romania,2014-09-30,-2.07,2014,3
Serbia,2014-09-30,5.06,2014,3
Russia,2014-09-30,1.55,2014,3
Sweden,2014-09-30,10.34,2014,3
Slovenia,2014-09-30,-5.35,2014,3
Slovak Republic,2014-09-30,1.24,2014,3
Thailand,2014-09-30,5.83,2014,3
Turkey,2014-09-30,15.21,2014,3
United States,2014-09-30,5.45,2014,3
South Africa,2014-09-30,6.21,2014,3
United Arab Emirates,2014-12-31,16.5,2014,4
Austria,2014-12-31,2.42,2014,4
Australia,2014-12-31,6.75,2014,4
Belgium,2014-12-31,0.96,2014,4
Bulgaria,2014-12-31,2.78,2014,4
Brazil,2014-12-31,4.46,2014,4
Canada,2014-12-31,5.5,2014,4
Switzerland,2014-12-31,1.1,2014,4
Chile,2014-12-31,7.71,2014,4
China,2014-12-31,-3.45,2014,4
Colombia,2014-12-31,7.75,2014,4
Cyprus,2014-12-31,-8.02,2014,4
Czech Republic,2014-12-31,3.73,2014,4
Germany,2014-12-31,4.33,2014,4
Denmark,2014-12-31,4.29,2014,4
Estonia,2014-12-31,10.08,2014,4
Spain,2014-12-31,1.76,2014,4
Finland,2014-12-31,-0.6,2014,4
France,2014-12-31,-2.33,2014,4
United Kingdom,2014-12-31,8.53,2014,4
Greece,2014-12-31,-5.55,2014,4
Croatia,2014-12-31,-1.44,2014,4
Hungary,2014-12-31,8.44,2014,4
Indonesia,2014-12-31,6.28,2014,4
Ireland,2014-12-31,17.92,2014,4
Israel,2014-12-31,4.91,2014,4
India,2014-12-31,16.9,2014,4
Iceland,2014-12-31,6.09,2014,4
Italy,2014-12-31,-3.62,2014,4
Japan,2014-12-31,0.59,2014,4
South Korea,2014-12-31,2.1,2014,4
Lithuania,2014-12-31,5.27,2014,4
Luxembourg,2014-12-31,5.07,2014,4
Latvia,2014-12-31,-4.47,2014,4
Morocco,2014-12-31,-0.91,2014,4
"Macedonia, FYR",2014-12-31,-0.77,2014,4
Mexico,2014-12-31,5.12,2014,4
Malaysia,2014-12-31,8.69,2014,4
Netherlands,2014-12-31,2.03,2014,4
Norway,2014-12-31,5.8,2014,4
New Zealand,2014-12-31,6.34,2014,4
Peru,2014-12-31,12.03,2014,4
Philippines,2014-12-31,10.0,2014,4
Poland,2014-12-31,1.44,2014,4
Portugal,2014-12-31,2.2,2014,4
Romania,2014-12-31,0.03,2014,4
Serbia,2014-12-31,4.38,2014,4
Russia,2014-12-31,2.84,2014,4
Sweden,2014-12-31,10.41,2014,4
Slovenia,2014-12-31,-4.39,2014,4
Slovak Republic,2014-12-31,3.43,2014,4
Thailand,2014-12-31,6.49,2014,4
Turkey,2014-12-31,15.76,2014,4
United States,2014-12-31,4.95,2014,4
South Africa,2014-12-31,6.24,2014,4
United Arab Emirates,2015-03-31,1.48,2015,1
Austria,2015-03-31,3.57,2015,1
Australia,2015-03-31,6.92,2015,1
Belgium,2015-03-31,0.41,2015,1
Bulgaria,2015-03-31,2.27,2015,1
Brazil,2015-03-31,2.53,2015,1
Canada,2015-03-31,5.23,2015,1
Switzerland,2015-03-31,2.15,2015,1
